complex_id,name,district,dong,households,built_ymd,min_area_m2,max_area_m2,min_price_manwon,max_price_manwon,sale_count,lat,lng,url
21756,상지리츠빌카일룸2차,강남구,청담동,15,200608,281.60,281.60,,,17,37.5264597,127.0542880,https://kbland.kr/c/21756
25246,상지리츠빌카일룸3차,강남구,청담동,19,200907,248.00,345.79,,,20,37.5255418,127.0533040,https://kbland.kr/c/25246
23542,상지카일룸,강남구,청담동,17,200312,272.71,305.46,,,17,37.5268556,127.0542151,https://kbland.kr/c/23542
74,신동아,강남구,청담동,106,199702,103.81,103.81,300000,300000,47,37.5229904,127.0587665,https://kbland.kr/c/74
85,씨티2차.,강남구,청담동,37,199207,97.87,242.41,226500,316200,25,37.5284254,127.0488438,https://kbland.kr/c/85
75,씨티3차,강남구,청담동,19,199602,166.54,263.90,,,0,37.5282241,127.0495818,https://kbland.kr/c/75
380454,아노스카운티빌라트,강남구,청담동,5,200307,183.20,252.08,,,0,37.5248491,127.0428083,https://kbland.kr/c/380454
303522,에비뉴나인티(도),강남구,청담동,28,202009,65.85,68.31,104300,106500,8,37.5251856,127.0425628,https://kbland.kr/c/303522
48354,에테르노청담,강남구,청담동,29,202312,306.82,627.34,,,57,37.5277155,127.0512397,https://kbland.kr/c/48354
77,엘지빌라,강남구,청담동,11,199801,263.42,263.42,,,2,37.528287,127.0482128,https://kbland.kr/c/77
29304,연세2차,강남구,청담동,13,199712,147.69,147.69,,,3,37.5286696,127.0478451,https://kbland.kr/c/29304
78,연세리버빌,강남구,청담동,19,199601,266.58,275.19,,,0,37.5287567,127.0474707,https://kbland.kr/c/78
25144,연세리버빌3차,강남구,청담동,19,199901,226.86,263.82,,,8,37.5284290,127.0481763,https://kbland.kr/c/25144
24824,연세리버테라스,강남구,청담동,19,200303,269.49,271.12,,,13,37.5288577,127.0465869,https://kbland.kr/c/24824
24994,연세힐하우스I,강남구,청담동,18,200312,120.70,211.20,244300,244300,0,37.5283703,127.0476000,https://kbland.kr/c/24994
25504,연세힐하우스II,강남구,청담동,6,200402,186.79,268.47,,,6,37.5283718,127.0477923,https://kbland.kr/c/25504
23181,우성,강남구,청담동,25,200502,74.11,131.09,117700,179700,0,37.5218044,127.0468237,https://kbland.kr/c/23181
2145818,워너청담,강남구,청담동,16,202512,247.85,457.48,,,0,37.5278679,127.050812,https://kbland.kr/c/2145818
27625,이니그마빌II,강남구,청담동,16,200211,278.58,330.80,,,1,37.5251967,127.0429114,https://kbland.kr/c/27625
29142,이니그마빌Ⅰ,강남구,청담동,14,200103,271.08,271.22,,,0,37.5255629,127.0436195,https://kbland.kr/c/29142
60,진흥,강남구,청담동,375,198407,107.19,180.67,340000,545000,35,37.5201118,127.0514721,https://kbland.kr/c/60
15898,청담2차 e-편한세상(204동),강남구,청담동,41,200512,96.90,174.43,159300,257500,10,37.5206998,127.0450504,https://kbland.kr/c/15898
21435,청담2차 e-편한세상(205동),강남구,청담동,41,200701,96.52,144.98,200900,279000,8,37.5208440,127.0461685,https://kbland.kr/c/21435
14186,청담2차e-편한세상,강남구,청담동,142,200604,103.39,193.59,217500,263000,28,37.5214144,127.0453920,https://kbland.kr/c/14186
21434,청담3차 e-편한세상,강남구,청담동,49,200712,89.48,180.14,202300,289900,0,37.5185956,127.0455749,https://kbland.kr/c/21434
21791,청담4차e-편한세상,강남구,청담동,94,201010,106.23,160.85,247500,322500,42,37.5206337,127.0469065,https://kbland.kr/c/21791
22483,청담8차 상지리츠빌,강남구,청담동,18,200311,207.80,294.23,,,0,37.5257293,127.0486066,https://kbland.kr/c/22483
30909,청담CJ빌리지,강남구,청담동,11,200404,171.37,172.62,300600,300600,19,37.5268023,127.0498148,https://kbland.kr/c/30909
36037,청담갤러리파크,강남구,청담동,6,201703,197.44,266.27,,,5,37.5233369,127.0535513,https://kbland.kr/c/36037
20821,청담대우로얄카운티6차,강남구,청담동,12,200510,179.25,206.49,,,0,37.5278630,127.0461470,https://kbland.kr/c/20821
27415,청담대우로얄카운티Ⅰ,강남구,청담동,17,199910,236.98,265.13,,,1,37.5264464,127.0481449,https://kbland.kr/c/27415
13134,청담대우멤버스카운티10차,강남구,청담동,15,200405,151.64,185.42,228800,277900,0,37.5266912,127.0505742,https://kbland.kr/c/13134
12704,청담대우멤버스카운티11차,강남구,청담동,18,200404,156.01,183.28,253500,313600,0,37.5261546,127.0499475,https://kbland.kr/c/12704
13135,청담대우멤버스카운티8차,강남구,청담동,10,200407,124.81,153.30,,,0,37.5273706,127.0510181,https://kbland.kr/c/13135
13136,청담대우멤버스카운티9차,강남구,청담동,10,200404,97.09,136.45,,,1,37.5268761,127.0511489,https://kbland.kr/c/13136
11961,청담대우멤버스카운티V,강남구,청담동,19,200307,170.31,185.53,,,7,37.5273126,127.0505324,https://kbland.kr/c/11961
12706,청담대우멤버스카운티VI,강남구,청담동,19,200406,162.15,213.86,,,0,37.5270806,127.0508069,https://kbland.kr/c/12706
12705,청담대우멤버스카운티Vll,강남구,청담동,19,200404,158.89,187.69,339300,339300,0,37.5270843,127.0512707,https://kbland.kr/c/12705
14272,청담대우멤버스카운티XII,강남구,청담동,16,200506,148.44,213.71,249200,296500,6,37.5265595,127.0509945,https://kbland.kr/c/14272
11960,청담대우멤버스카운티Ⅲ,강남구,청담동,19,200306,165.88,181.80,,,0,37.5267605,127.0503005,https://kbland.kr/c/11960
12508,청담대우유로카운티,강남구,청담동,196,200310,99.92,213.46,257500,355000,66,37.5235965,127.0500591,https://kbland.kr/c/12508
34518,청담동빌라,강남구,청담동,18,199507,183.75,239.63,,,23,37.5273300,127.0448640,https://kbland.kr/c/34518
72,청담동삼성1차,강남구,청담동,158,199712,79.10,112.37,182500,225000,19,37.5195142,127.0477465,https://kbland.kr/c/72
14265,청담동양파라곤,강남구,청담동,92,200603,204.84,290.11,580000,640000,80,37.5217688,127.0547318,https://kbland.kr/c/14265
39571,청담디에브스,강남구,청담동,18,201708,60.24,152.35,62000,97000,0,37.5228615,127.0491461,https://kbland.kr/c/39571
36781,청담래미안로이뷰,강남구,청담동,177,201401,136.11,136.11,335000,335000,122,37.5248208,127.0559809,https://kbland.kr/c/36781
2092593,청담르엘,강남구,청담동,1261,202511,82.01,290.90,,,514,37.5218534,127.0590765,https://kbland.kr/c/2092593
31711,청담린든그로브,강남구,청담동,114,201708,114.36,277.45,310000,310000,43,37.5227518,127.0536476,https://kbland.kr/c/31711
34201,청담마크노빌,강남구,청담동,12,200806,292.02,357.49,,,8,37.5255062,127.0421834,https://kbland.kr/c/34201
26434,청담매스터빌,강남구,청담동,19,199409,204.09,274.11,275000,275000,1,37.5275234,127.0442733,https://kbland.kr/c/26434
21847,청담범신칼릭스빌,강남구,청담동,18,200605,104.55,104.55,176900,176900,3,37.5252518,127.0507869,https://kbland.kr/c/21847
22865,청담범신칼릭스빌2차,강남구,청담동,18,200705,121.47,121.47,210200,210200,9,37.5266827,127.0517509,https://kbland.kr/c/22865
25968,청담범신칼릭스빌3차,강남구,청담동,12,201112,55.78,55.82,,,0,37.5222292,127.0492280,https://kbland.kr/c/25968
48144,청담브르넨,강남구,청담동,8,201910,204.36,257.62,,,0,37.5272809,127.047788,https://kbland.kr/c/48144
24702,청담상지리츠빌3차,강남구,청담동,24,199906,202.62,278.52,,,15,37.5262763,127.0488143,https://kbland.kr/c/24702
30496,청담스위트(도시형),강남구,청담동,124,201504,19.28,22.62,,,11,37.5192863,127.0474214,https://kbland.kr/c/30496
41207,청담스테이,강남구,청담동,16,201602,30.26,33.83,,,4,37.5191891,127.0422922,https://kbland.kr/c/41207
29800,청담아르지움(도),강남구,청담동,29,201502,24.74,67.93,,,2,37.5197881,127.0481956,https://kbland.kr/c/29800
67,청담아이파크(청구),강남구,청담동,108,201402,137.01,137.11,325000,325000,77,37.5252611,127.0553779,https://kbland.kr/c/67
48108,청담어퍼하우스,강남구,청담동,18,201911,225.49,313.26,,,48,37.5210287,127.0505066,https://kbland.kr/c/48108
29428,청담연세파크빌,강남구,청담동,18,199909,264.25,266.66,,,0,37.5223373,127.0514665,https://kbland.kr/c/29428
20418,청담영풍마드레빌,강남구,청담동,49,200310,103.39,147.24,222900,222900,5,37.5191559,127.0446628,https://kbland.kr/c/20418
80,청담우방,강남구,청담동,100,199910,83.51,149.27,213000,263000,18,37.5180248,127.0440777,https://kbland.kr/c/80
62,청담자이,강남구,청담동,708,201110,70.80,120.58,262500,495000,339,37.5242355,127.0567145,https://kbland.kr/c/62
615704,청담클래스(도),강남구,청담동,16,201903,35.61,35.75,,,1,37.521095,127.0442228,https://kbland.kr/c/615704
24280,청담파라곤Ⅱ 1단지,강남구,청담동,18,201004,174.06,291.05,,,0,37.5286860,127.0465325,https://kbland.kr/c/24280
24281,청담파라곤Ⅱ2단지,강남구,청담동,17,201004,164.82,254.27,,,10,37.5286183,127.0470764,https://kbland.kr/c/24281
27685,청담파크빌,강남구,청담동,10,200401,71.28,93.49,91400,120700,14,37.5190355,127.0487255,https://kbland.kr/c/27685
31215,청담포레,강남구,청담동,11,200009,185.55,267.54,237200,336800,1,37.5225767,127.0520970,https://kbland.kr/c/31215
64,청담현대3차,강남구,청담동,317,199906,91.43,142.19,227500,400000,52,37.5273536,127.0533942,https://kbland.kr/c/64
31227,청담현대빌라트,강남구,청담동,16,199811,179.80,196.53,,,0,37.5266613,127.0490925,https://kbland.kr/c/31227
21386,청담휴먼스타빌,강남구,청담동,191,200504,48.42,258.36,,,19,37.5237717,127.0460860,https://kbland.kr/c/21386
79,청담힐,강남구,청담동,30,199704,171.61,227.31,,,3,37.5274944,127.0484823,https://kbland.kr/c/79
89,프레힐청담,강남구,청담동,16,199801,145.21,197.39,,,5,37.5229722,127.0514189,https://kbland.kr/c/89
27042,하우스에딘브로우,강남구,청담동,16,200410,183.11,183.11,,,5,37.5203853,127.0440476,https://kbland.kr/c/27042
87,한신오페라하우스(1차),강남구,청담동,63,200211,101.53,160.24,212500,242500,17,37.5192363,127.0456912,https://kbland.kr/c/87
13829,한신오페라하우스2차,강남구,청담동,42,200512,108.53,177.62,191200,298200,3,37.5189926,127.0456377,https://kbland.kr/c/13829
48138,헤스티아,강남구,청담동,4,201211,135.91,184.03,,,0,37.5233636,127.0523354,https://kbland.kr/c/48138
68,현대(1차),강남구,청담동,96,198212,103.32,172.47,265000,380000,7,37.5195363,127.0510132,https://kbland.kr/c/68
69,현대(2차),강남구,청담동,214,198805,97.75,97.90,240000,240000,16,37.5215932,127.0407741,https://kbland.kr/c/69
81,현대(43-1),강남구,청담동,19,199206,166.51,174.24,218700,244700,0,37.5183985,127.0446046,https://kbland.kr/c/81
82,현대한강.,강남구,청담동,18,199207,154.86,204.25,,,0,37.5281303,127.0502505,https://kbland.kr/c/82
20627,호원,강남구,청담동,12,199912,276.40,276.66,526700,526700,0,37.5267809,127.0471564,https://kbland.kr/c/20627
45225,효성청담101,강남구,청담동,35,201904,256.96,315.31,,,13,37.5282109,127.0464679,https://kbland.kr/c/45225
385925,효성청담101 2차,강남구,청담동,28,202203,242.28,311.03,,,15,37.5275444,127.0470775,https://kbland.kr/c/385925
28957,서초더샵포레,서초구,내곡동,1264,201408,80.70,153.10,160000,200000,91,37.4526536,127.0634502,https://kbland.kr/c/28957
29663,서초포레스타2단지,서초구,내곡동,1077,201506,87.56,124.35,160000,187500,33,37.4555537,127.0609617,https://kbland.kr/c/29663
48262,강남원효성,서초구,반포동,107,198411,152.76,254.39,,,2,37.495959,126.9960817,https://kbland.kr/c/48262
27554,골드넛멤버스빌리지,서초구,반포동,5,200409,81.75,183.39,,,0,37.4961156,126.9999695,https://kbland.kr/c/27554
21906,그랑빌.,서초구,반포동,16,200109,260.25,291.73,,,10,37.4972588,126.9945372,https://kbland.kr/c/21906
1585,그레메빌.,서초구,반포동,7,199702,270.45,270.45,,,5,37.4968971,126.9933207,https://kbland.kr/c/1585
1059529,그린피아,서초구,반포동,5,200311,98.36,98.59,,,0,37.4985597,127.0098268,https://kbland.kr/c/1059529
24875,금정노블,서초구,반포동,15,200205,73.09,109.52,104300,141600,3,37.4958277,127.0010929,https://kbland.kr/c/24875
614721,노바월드(도),서초구,반포동,21,201112,23.50,51.98,,,0,37.5097913,127.0182604,https://kbland.kr/c/614721
1024507,노블하우스,서초구,반포동,15,200203,124.69,214.21,134200,216600,0,37.4960363,126.9967383,https://kbland.kr/c/1024507
345951,노블하우스2,서초구,반포동,12,200306,93.22,177.88,104300,182100,0,37.4971624,126.9971465,https://kbland.kr/c/345951
1586,다우탑스빌라트,서초구,반포동,14,199704,127.43,179.28,,,2,37.5004146,127.0108405,https://kbland.kr/c/1586
30585,대백세인트빌,서초구,반포동,11,200304,123.65,166.51,135000,173700,1,37.4953163,126.9992225,https://kbland.kr/c/30585
12909,대성유니드,서초구,반포동,45,200410,119.08,153.47,173900,238000,0,37.5000273,127.0097340,https://kbland.kr/c/12909
352766,더샵반포리버파크,서초구,반포동,140,202207,70.18,71.74,,,20,37.4985922,126.9925315,https://kbland.kr/c/352766
20826,덕동반포빌라트,서초구,반포동,24,200504,103.74,171.51,118200,168100,11,37.4966414,127.0003470,https://kbland.kr/c/20826
435722,동성라벨뷰,서초구,반포동,10,200507,137.90,193.03,171800,179600,1,37.4955355,126.9975767,https://kbland.kr/c/435722
37155,드림펠리스,서초구,반포동,10,200508,121.17,155.53,152000,152600,0,37.4951023,127.0011826,https://kbland.kr/c/37155
44454,디에이치반포라클라스,서초구,반포동,848,202106,69.11,173.86,265000,525000,126,37.5009738,127.0146974,https://kbland.kr/c/44454
1587,라인,서초구,반포동,85,199511,83.04,126.13,175000,212500,3,37.4988914,127.0000456,https://kbland.kr/c/1587
20993,랑쉐빌,서초구,반포동,10,200311,152.44,200.70,191000,226600,0,37.4965251,126.9968361,https://kbland.kr/c/20993
381587,래미안원베일리,서초구,반포동,2990,202308,62.68,315.67,445000,925000,1520,37.5067996,126.9981852,https://kbland.kr/c/381587
1095811,래미안원펜타스,서초구,반포동,641,202408,79.76,285.37,,,124,37.5038691,126.9936228,https://kbland.kr/c/1095811
21363,래미안퍼스티지,서초구,반포동,2444,200907,86.57,268.80,400000,880000,509,37.5030053,126.9997235,https://kbland.kr/c/21363
29839,레베빌,서초구,반포동,22,199807,274.69,276.37,,,8,37.4953641,126.9995498,https://kbland.kr/c/29839
800339,레이나(도),서초구,반포동,40,202011,30.89,34.95,,,1,37.4969754,126.9999464,https://kbland.kr/c/800339
1075803,리더스빌,서초구,반포동,19,200409,143.53,271.19,154900,324100,2,37.4956561,127.000172,https://kbland.kr/c/1075803
1602,몽마르뜨빌,서초구,반포동,20,200208,54.31,92.01,68300,99300,0,37.4948129,126.9993649,https://kbland.kr/c/1602
2099931,몽마르뜨파크,서초구,반포동,7,200501,127.72,155.63,,,0,37.4939534,127.0006235,https://kbland.kr/c/2099931
12275,반포3차상지리츠빌,서초구,반포동,37,200112,175.00,256.96,247500,349700,23,37.4979477,127.0003296,https://kbland.kr/c/12275
14674,반포SK뷰,서초구,반포동,63,200612,230.06,285.30,,,4,37.4977471,126.9936825,https://kbland.kr/c/14674
20483,반포SK아펠바움,서초구,반포동,18,200503,184.05,198.89,192300,192300,3,37.4950402,127.0017367,https://kbland.kr/c/20483
34483,반포TS프리우스.,서초구,반포동,12,200511,155.00,155.00,198300,198300,0,37.4983513,127.0000980,https://kbland.kr/c/34483
24298,반포대우멤버스카운티1차,서초구,반포동,19,200309,110.72,131.60,137000,144300,3,37.4980220,126.9952734,https://kbland.kr/c/24298
24302,반포대우멤버스카운티2차,서초구,반포동,12,200411,157.20,218.48,,,0,37.4958515,126.9964560,https://kbland.kr/c/24302
1597,반포두산힐스빌,서초구,반포동,76,200109,63.14,90.52,132000,145000,0,37.5013720,127.0099876,https://kbland.kr/c/1597
31983,반포래미안아이파크,서초구,반포동,829,201808,77.27,196.96,310000,560000,211,37.5018786,127.0134105,https://kbland.kr/c/31983
2140518,반포래미안트리니원,서초구,반포동,2091,202608,78.26,216.58,,,449,37.5003824,126.9885167,https://kbland.kr/c/2140518
14748,반포롯데캐슬오스카,서초구,반포동,7,200701,150.96,244.01,,,0,37.4965200,126.9977249,https://kbland.kr/c/14748
30699,반포루이캐슬,서초구,반포동,18,200609,111.41,182.01,136400,187800,0,37.4980452,127.0011991,https://kbland.kr/c/30699
23387,반포리체,서초구,반포동,1119,201010,84.73,172.28,342500,500000,138,37.5037620,127.0134848,https://kbland.kr/c/23387
1576,반포미도(1차),서초구,반포동,1260,198611,110.46,110.46,400000,400000,205,37.5013521,127.0087973,https://kbland.kr/c/1576
1596,반포미도2차,서초구,반포동,435,198905,76.99,92.94,270000,302500,49,37.5025041,127.0074619,https://kbland.kr/c/1596
1588,반포빌라트.,서초구,반포동,14,199506,214.55,220.03,289800,289800,0,37.4983761,126.9998376,https://kbland.kr/c/1588
20392,반포샤인힐4차,서초구,반포동,13,200306,183.19,279.07,183800,313300,0,37.4947788,127.0006545,https://kbland.kr/c/20392
37156,반포서래빌,서초구,반포동,18,200309,95.24,174.80,144200,144200,0,37.4950716,126.9990285,https://kbland.kr/c/37156
20641,반포서래월드메르디앙라스칼라,서초구,반포동,36,200501,109.91,152.49,175800,205200,15,37.4973169,127.0011534,https://kbland.kr/c/20641
47483,반포센트레빌아스테리움,서초구,반포동,108,202108,76.55,114.47,337500,337500,3,37.5032892,127.0161802,https://kbland.kr/c/47483
31997,반포써밋,서초구,반포동,764,201809,77.86,170.68,307500,482500,298,37.5015603,127.0179526,https://kbland.kr/c/31997
